t,phase,target,v_raw,v_filtered,x,y,z,u,torque_L,torque_R,u_motor,dt
0.0,accelerate,0.5,0.0,0.0,-24.0,-8.45,0.14903219044208527,0.0,0.0,0.0,0.0,0.0
0.01,accelerate,0.5,-0.011280343344086362,-0.006768206006451817,-24.000109499744056,-8.44979225843547,0.1471372969049995,0.002679009786548279,0.15659419918742482,0.15659419918742482,0.6214055523310509,0.01
0.02,accelerate,0.5,-0.015015036070318219,-0.011716304044771659,-24.000248812751213,-8.44932219125554,0.14488976370958773,0.005627607723240623,0.15753043800428337,0.15753043800428337,0.6251207857312833,0.01
0.03,accelerate,0.5,-0.01588117012389312,-0.014215223692244535,-24.000388051902455,-8.449278106093086,0.14267236638322225,0.010067549932883106,0.15894020845468906,0.15894020845468906,0.6307151129154328,0.009999999999999998
0.04,accelerate,0.5,-0.010302254103034227,-0.01186744193871835,-24.000467007689583,-8.449397586442984,0.14082336474709548,0.018276060372887894,0.1615465746895994,0.1615465746895994,0.6410578360698389,0.010000000000000002
0.05,accelerate,0.5,-0.0009067763392262228,-0.005291042579023074,-24.000454767711357,-8.449459657301805,0.13956255695083064,0.03177817028875767,0.16583376463008634,0.16583376463008634,0.6580704945638347,0.010000000000000002
0.060000000000000005,accelerate,0.5,0.010350070483381107,0.004093625258419434,-24.00033967154347,-8.449495238753899,0.13898871045346048,0.04015269036108328,0.16849284224345118,0.16849284224345118,0.668622389854965,0.010000000000000002
0.07,accelerate,0.5,0.02195052395913259,0.014807764478847327,-24.00012229247579,-8.449520062270377,0.1390850815753249,0.044591586559205906,0.16990228056427908,0.16990228056427908,0.6742153990645995,0.010000000000000002
0.08,accelerate,0.5,0.03267912123879885,0.025530578534818237,-23.99981133378531,-8.449537106277793,0.13974006510786988,0.04580234364640764,0.17028672015460738,0.17028672015460738,0.6757409529944738,0.009999999999999995
0.09,accelerate,0.5,0.04184559669079524,0.035319589428404435,-23.999418866274294,-8.44953998822496,0.14077768556656114,0.04485511443835668,0.16998595593646704,0.16998595593646704,0.6745474441923295,0.009999999999999995
0.09999999999999999,accelerate,0.5,0.04919330063973591,0.043643816155203324,-23.998957532470946,-8.449537460565207,0.14199197604792674,0.04289663264707967,0.16936409879810077,0.16936409879810077,0.6720797571353205,0.009999999999999995
0.10999999999999999,accelerate,0.5,0.054745426782587724,0.050304782531633965,-23.998439593290065,-8.449536764399767,0.14318121016648636,0.04096072348958125,0.16874940892241186,0.16874940892241186,0.6696405115968724,0.009999999999999995
0.11999999999999998,accelerate,0.5,0.058574873182704386,0.055266836922276213,-23.99787784425385,-8.44953667607378,0.14417675271126643,0.039905163586867465,0.16841424754210219,0.16841424754210219,0.6683105061194531,0.009999999999999995
0.12999999999999998,accelerate,0.5,0.060974341725791144,0.05869133980438517,-23.997284051111926,-8.449537051368083,0.1448627181269309,0.040341738764312206,0.16855286889244442,0.16855286889244442,0.6688605908430334,0.009999999999999995
0.13999999999999999,accelerate,0.5,0.062268225897067,0.06083747145999427,-23.99666855342239,-8.449536468105002,0.14518494729906123,0.042631979091886436,0.16928006600125578,0.16928006600125578,0.6717462936557769,0.010000000000000009
0.15,accelerate,0.5,0.06281891982184847,0.062026340477106784,-23.996039427081428,-8.449538250808276,0.1451499749066773,0.04690226412957067,0.1706359669064213,0.1706359669064213,0.6771268528032591,0.010000000000000009
0.16,accelerate,0.5,0.06302058774867991,0.06262288884005066,-23.995401652944373,-8.44953654743934,0.14481519694742123,0.05306515440220334,0.17259280782578762,0.17259280782578762,0.6848920945467762,0.010000000000000009
