t,phase,target,v_raw,v_filtered,x,y,z,u,torque_L,torque_R,u_motor,dt
0.0,accelerate,2.5,0.0,0.0,-24.0,-8.45,0.14903219044208527,0.0,0.0,0.0,0.0,0.0
0.01,accelerate,2.5,-0.011288303903369013,-0.006772982342021407,-24.000109579737362,-8.449792256608204,0.14713729312287951,0.02787645444701855,0.16459489181601733,0.16459489181601733,0.6531543326032434,0.01
0.02,accelerate,2.5,-0.015239980123012104,-0.011853181010615825,-24.000250994041387,-8.449322158211798,0.14488949630788728,0.06491230084054124,0.1763545137628887,0.1763545137628887,0.6998194990590821,0.01
0.03,accelerate,2.5,-0.01655530744527239,-0.014674456871409764,-24.000396357821362,-8.449278121707158,0.14267121049531797,0.1104486231027603,0.19081320680758845,0.19081320680758845,0.757195265109478,0.009999999999999998
0.04,accelerate,2.5,-0.011401298800093537,-0.012710562028620028,-24.00048500958863,-8.449398243649558,0.14082027126050534,0.16532564345532821,0.20823775830993585,0.20823775830993585,0.8263403107537137,0.010000000000000002
0.05,accelerate,2.5,-0.0020769953432356984,-0.006330422017389431,-24.00048272369093,-8.449460591089814,0.13955605763456544,0.2300516607091906,0.2287895633083822,0.2287895633083822,0.9078950924935802,0.010000000000000002
0.060000000000000005,accelerate,2.5,0.009718663579926184,0.0032990293409999377,-24.000372535161283,-8.449497825704693,0.1389770449631637,0.2939632433834841,0.24908276903912388,0.24908276903912388,0.98842368666319,0.010000000000000002
0.07,accelerate,2.5,0.022632155662620074,0.01489890513397202,-24.000148460712243,-8.44952554504088,0.13906629301715986,0.35636348276829194,0.2688960930485881,0.2688960930485881,1.067047988288048,0.010000000000000002
0.08,accelerate,2.5,0.03547935873332817,0.027247177293585712,-23.999812307278837,-8.449545449157881,0.13971234689110262,0.417073056334807,0.28817259684742796,0.28817259684742796,1.143542050981857,0.009999999999999995
0.09,accelerate,2.5,0.04756125768253756,0.03943562552695682,-23.999368815206747,-8.449540230841494,0.1407400164076825,0.4764291651421104,0.30701934851592294,0.30701934851592294,1.2183307480790593,0.009999999999999995
0.09999999999999999,accelerate,2.5,0.058754823925044115,0.051027144565809195,-23.99882101318236,-8.449533403650253,0.14194311621635952,0.5349365401234785,0.3255966102200069,0.3255966102200069,1.292050040555583,0.009999999999999995
0.10999999999999999,accelerate,2.5,0.07319041583428185,0.06432510732689278,-23.998125726662675,-8.449543063883784,0.14303312698107506,0.5917708400194325,0.3436426371229702,0.3436426371229702,1.363661258424485,0.009999999999999995
0.11999999999999998,accelerate,2.5,0.08519776623231201,0.07684870267014432,-23.997300742266834,-8.449541901058998,0.14384681444874609,0.6475878806762678,0.3613656638723286,0.3613656638723286,1.4339907296520975,0.009999999999999995
0.12999999999999998,accelerate,2.5,0.09116602442331928,0.0854390957220493,-23.996406004799105,-8.449538262693407,0.1443652571090242,0.7046077120002759,0.37947060071432764,0.37947060071432764,1.5058357171203478,0.009999999999999995
0.13999999999999999,accelerate,2.5,0.09417465712529319,0.09068043256399563,-23.995471553099257,-8.449540646490693,0.14459493840051454,0.7643213881789869,0.3984308871745919,0.3984308871745919,1.5810749491055234,0.010000000000000009
0.15,accelerate,2.5,0.09723596288668229,0.09461375075760764,-23.99449717907051,-8.44953880298077,0.14455536231369814,0.8268532408604252,0.41828600103800223,0.41828600103800223,1.6598650834841358,0.010000000000000009
0.16,accelerate,2.5,0.1019027139820096,0.09898712869224882,-23.993467540039827,-8.44953579732864,0.14429113134604096,0.8913766695552396,0.43877348011717976,0.43877348011717976,1.7411646036396022,0.010000000000000009
0.17,accelerate,2.5,0.1389269592382769,0.12295102701986567,-23.99204035731751,-8.449601893097862,0.143223187505847,0.9469818170049704,0.45642922653541823,0.45642922653541823,1.8112270894262628,0.010000000000000009
0.18000000000000002,accelerate,2.5,0.13450025549652433,0.12988056410586085,-23.990662332809656,-8.449552786900544,0.14227869349152017,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.19000000000000003,accelerate,2.5,0.13201290430752516,0.13115996822685944,-23.989315979704127,-8.449531965834911,0.14156854247784875,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.20000000000000004,accelerate,2.5,0.13278416899258608,0.1321344886862954,-23.98797130679502,-8.449519559258317,0.141161950654888,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.21000000000000005,accelerate,2.5,0.13914162543956643,0.136338770738258,-23.98657477617032,-8.44950991499566,0.14107263454252505,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.22000000000000006,accelerate,2.5,0.15152483041385667,0.1454504065436172,-23.985066072750666,-8.449515414001045,0.14124783622831896,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.23000000000000007,accelerate,2.5,0.171065223403338,0.1608192966594497,-23.98336828658329,-8.449507789887054,0.14155007794357283,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.24000000000000007,accelerate,2.5,0.18807758359781662,0.17717426882246984,-23.981506483627175,-8.449519364135284,0.1419698943452434,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.25000000000000006,accelerate,2.5,0.2235255130813578,0.20498501537780262,-23.9792714687099,-8.449588051965279,0.14202918673267936,1.0,0.47326356,0.47326356,1.87803,0.009999999999999981
0.26000000000000006,accelerate,2.5,0.24821944333702756,0.2309256721533376,-23.97677841183245,-8.449564336744396,0.14182624898269358,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.2700000000000001,accelerate,2.5,0.24395640644259464,0.2387441127268918,-23.974336867926603,-8.449487854096876,0.1418204969103041,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.2800000000000001,accelerate,2.5,0.2396161576601,0.2392673396868167,-23.97194489505865,-8.449451078873267,0.14197789349863907,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.2900000000000001,accelerate,2.5,0.23575139249845795,0.23715777137380145,-23.969595845795123,-8.449482119482116,0.142250035825858,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.3000000000000001,accelerate,2.5,0.23628009054549326,0.23663116287681651,-23.967243685797055,-8.449481551720915,0.142567859813306,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.3100000000000001,accelerate,2.5,0.2429732127577611,0.24043639280538326,-23.96482309891436,-8.449409938879636,0.14283546337233183,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.3200000000000001,accelerate,2.5,0.250405924833261,0.24641811202210992,-23.962325939220698,-8.449410605172888,0.14304514942749252,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.3300000000000001,accelerate,2.5,0.300089126427689,0.27862072066545734,-23.959295332528306,-8.449717253198843,0.14239421414398895,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.34000000000000014,accelerate,2.5,0.30013082602555535,0.29152678388151615,-23.956273331339016,-8.449605265758304,0.1419342933670099,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.35000000000000014,accelerate,2.5,0.29618696083490215,0.2943228900535477,-23.953299744660978,-8.44946767364125,0.14169726722081247,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.36000000000000015,accelerate,2.5,0.295680152441677,0.2951372474864253,-23.95034004022945,-8.449385140527214,0.1416862016211386,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.37000000000000016,accelerate,2.5,0.2989579086534652,0.29742964418664924,-23.94735564234317,-8.449349323553786,0.1418695097220327,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.38000000000000017,accelerate,2.5,0.3079446167035408,0.30373862769678417,-23.944286347881675,-8.449325439880841,0.1421597992436301,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.3900000000000002,accelerate,2.5,0.31981703613796275,0.3133856727614913,-23.941100821408746,-8.449296191405828,0.1424973038993088,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.4000000000000002,accelerate,2.5,0.3534918673307763,0.33744938950306236,-23.93755814862995,-8.44940298910524,0.1424165526452657,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.4100000000000002,accelerate,2.5,0.37882793127971887,0.3622765145690563,-23.933750760344584,-8.449605382237387,0.14205206804853576,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.4200000000000002,accelerate,2.5,0.37566502390389733,0.37030962016996094,-23.929985030307908,-8.449657313833908,0.14190099864938838,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.4300000000000002,accelerate,2.5,0.37181528591155627,0.37121301961491815,-23.926265976581398,-8.449704608542195,0.14195163354894808,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.4400000000000002,accelerate,2.5,0.36963336360935195,0.3702652260115784,-23.922575413809824,-8.44965936507154,0.14216888838816094,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.45000000000000023,accelerate,2.5,0.37156402943455547,0.37104450806536465,-23.91886995982697,-8.449615041201394,0.14248584080442264,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.46000000000000024,accelerate,2.5,0.3810046465784895,0.37702059117323955,-23.915068873877775,-8.449575002274244,0.1427696115805336,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.47000000000000025,accelerate,2.5,0.39031087667357356,0.38499476247344,-23.91117411321475,-8.44953977816417,0.14303723906404567,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.48000000000000026,accelerate,2.5,0.4271395622383221,0.4102816423323693,-23.906884609460157,-8.449539227334123,0.14273891587738669,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.49000000000000027,accelerate,2.5,0.45533602070148527,0.4373142693538389,-23.902299490873567,-8.449551061982817,0.14204890368350762,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.5000000000000002,accelerate,2.5,0.4482926708436896,0.44390131024774937,-23.89779763641419,-8.44956061268097,0.1416313934208516,1.0,0.47326356,0.47326356,1.87803,0.009999999999999953
0.5100000000000002,accelerate,2.5,0.4409201432502889,0.44211261004927305,-23.893380705360986,-8.449567625910392,0.14150615051230875,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.5200000000000002,accelerate,2.5,0.43616503462532535,0.43854406479490443,-23.889021317831784,-8.449571858913782,0.14164927808500266,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.5300000000000002,accelerate,2.5,0.4358664430392479,0.4369374917415105,-23.8846737616354,-8.449514039958142,0.1420032161658102,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.5400000000000003,accelerate,2.5,0.44483410483210994,0.4416754595958702,-23.880239265967653,-8.449420293619902,0.14240592442213423,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.5500000000000003,accelerate,2.5,0.45652945136629686,0.4505878546581262,-23.87568876635609,-8.449328836942637,0.14281789222693408,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.5600000000000003,accelerate,2.5,0.491592793435444,0.4751908179245169,-23.870763690156927,-8.449453146224496,0.14274825906451477,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.5700000000000003,accelerate,2.5,0.5180540950829423,0.5009087842195721,-23.865558904814385,-8.44975621632192,0.14231558415192952,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.5800000000000003,accelerate,2.5,0.5175535036636116,0.5108956158859959,-23.860369107572357,-8.44986660563034,0.14208145928774937,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.5900000000000003,accelerate,2.5,0.5148891963848079,0.5132917641852831,-23.85521466052517,-8.449838805243319,0.1420522984603227,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.6000000000000003,accelerate,2.5,0.5134043638108218,0.5133593239606062,-23.85008218591424,-8.449820912733982,0.14219776912800794,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.6100000000000003,accelerate,2.5,0.5153845726998889,0.5145744732041759,-23.84493537869256,-8.449800221664853,0.1424714407917122,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.6200000000000003,accelerate,2.5,0.5242718286226111,0.5203928864552371,-23.839699905502407,-8.449779184261185,0.14274959836610707,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.6300000000000003,accelerate,2.5,0.534040353607112,0.528581366746362,-23.834366327309425,-8.449761584528284,0.1430200334083192,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.6400000000000003,accelerate,2.5,0.5646875798384245,0.5502450946015995,-23.828705656330655,-8.449621290261387,0.1428626214200989,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.6500000000000004,accelerate,2.5,0.5884849264003315,0.5731889936808386,-23.822795156136014,-8.44937672227502,0.1424013074584518,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.6600000000000004,accelerate,2.5,0.58579601223732,0.5807532048147275,-23.816921232275067,-8.449157756953806,0.1421369906080538,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.6700000000000004,accelerate,2.5,0.5829209623266057,0.5820538593218545,-23.811084715749548,-8.449099881634098,0.14207853669280968,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.6800000000000004,accelerate,2.5,0.5816783873555073,0.5818285761420461,-23.80526803479936,-8.449042324069955,0.14220353782237766,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.6900000000000004,accelerate,2.5,0.5854457946415722,0.5839989072417617,-23.79941826081677,-8.449131388706189,0.142441266344368,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.7000000000000004,accelerate,2.5,0.5929412499326455,0.589364312856292,-23.793495634500978,-8.449215472462672,0.1427270180883719,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.7100000000000004,accelerate,2.5,0.6250670959162644,0.6107859826922755,-23.7872313580311,-8.449405489307306,0.14258289628408868,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.7200000000000004,accelerate,2.5,0.6485811567174404,0.6334630871073744,-23.780721624812355,-8.449707222262642,0.14217183757423751,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.7300000000000004,accelerate,2.5,0.6457252248212839,0.6408203697357201,-23.774250856315124,-8.449912369448553,0.1419790278385447,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.7400000000000004,accelerate,2.5,0.6434746762800065,0.642412953662292,-23.767811134191533,-8.449887088024173,0.14199164487689295,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.7500000000000004,accelerate,2.5,0.6431154663726955,0.642834461288534,-23.761381855446324,-8.449882623797532,0.14217298008434273,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.7600000000000005,accelerate,2.5,0.647908660179139,0.6458789806228971,-23.754908730199915,-8.44986286106033,0.14245194169917622,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.7700000000000005,accelerate,2.5,0.6583703136164304,0.6533737804190171,-23.748330526874746,-8.449845484147183,0.14272434838551362,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.7800000000000005,accelerate,2.5,0.6680992519838891,0.6622090633579403,-23.74165526080881,-8.449832212254865,0.14300544905069534,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.7900000000000005,accelerate,2.5,0.7047631528100711,0.6877415170292187,-23.734588182073587,-8.449832431775144,0.14275236651008397,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.8000000000000005,accelerate,2.5,0.7318705583470264,0.7142189418199034,-23.7272375976331,-8.44983932477631,0.14213171674695926,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.8100000000000005,accelerate,2.5,0.7248279715476421,0.7205843596565467,-23.719970179886975,-8.44984472807662,0.14176998925025075,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.8200000000000005,accelerate,2.5,0.7171779910276518,0.7185405384792097,-23.71279002194574,-8.449849771900492,0.1416825730716762,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.8300000000000005,accelerate,2.5,0.7118977226355153,0.714554848972993,-23.705671906105202,-8.44985356198471,0.141844485780139,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.8400000000000005,accelerate,2.5,0.7110459082642644,0.7124494845477558,-23.698570109563722,-8.44985375450833,0.14219924976619247,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.8500000000000005,accelerate,2.5,0.7212269568678279,0.7177159679397991,-23.69136658020138,-8.449855922969506,0.1425551101207037,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.8600000000000005,accelerate,2.5,0.7322691066832349,0.7264478511858605,-23.684052700045687,-8.449850261388608,0.14291448862370523,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.8700000000000006,accelerate,2.5,0.7660690450930412,0.750220567530169,-23.67637819369994,-8.449974275160717,0.1428097497705485,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.8800000000000006,accelerate,2.5,0.7916842789280177,0.7750987943688783,-23.668433997498106,-8.45021731665359,0.14235943453944108,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.8900000000000006,accelerate,2.5,0.791460292933629,0.7849156935077287,-23.660501923174817,-8.450435824485304,0.14210026158295613,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.9000000000000006,accelerate,2.5,0.7893788481400181,0.7875935862871024,-23.65259950131302,-8.450561719294631,0.1420483370780649,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.9100000000000006,accelerate,2.5,0.7879098148133762,0.7877833234028667,-23.64471881122754,-8.45047394005461,0.14218146621344835,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.9200000000000006,accelerate,2.5,0.7900134077389396,0.7891213740045104,-23.6368221254372,-8.450396922211722,0.14243889935940188,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.9300000000000006,accelerate,2.5,0.7986705032443085,0.7948508515483893,-23.628839367190515,-8.450313997357554,0.1427144846580899,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.9400000000000006,accelerate,2.5,0.8086328589798374,0.8031200560072581,-23.62075653520552,-8.450240376264137,0.1429875207530341,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.9500000000000006,accelerate,2.5,0.8386701201457835,0.8244500944903733,-23.61235325624994,-8.450049889266722,0.14284713200299387,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.9600000000000006,accelerate,2.5,0.8616849447495527,0.8467910046458809,-23.603708512138255,-8.449762074043056,0.1424120087067725,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.9700000000000006,accelerate,2.5,0.8598865600776895,0.8546483379049661,-23.59509156282725,-8.44950202718628,0.1421700341557156,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.9800000000000006,accelerate,2.5,0.8570892651190545,0.8561128942334191,-23.586511206896382,-8.44924837521702,0.1421291945984775,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
0.9900000000000007,accelerate,2.5,0.8567125418909476,0.8564726828279361,-23.577941328336863,-8.44916660599871,0.1422487485092268,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.0000000000000007,accelerate,2.5,0.8607496529464672,0.8590388648990548,-23.569334584415436,-8.449176591444928,0.14245765538128732,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.0100000000000007,accelerate,2.5,0.8676037245805567,0.8641777807079559,-23.56066078181063,-8.449243553770675,0.14271024243416114,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.0200000000000007,accelerate,2.5,0.9166781939206629,0.8956780286355801,-23.55146228083017,-8.44954674778846,0.14217810154484994,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.0300000000000007,accelerate,2.5,0.9151667575836911,0.9073712660044468,-23.542289814589445,-8.449834778684496,0.14186329120900082,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.0400000000000007,accelerate,2.5,0.9122400565095575,0.9102925403075133,-23.53315627790463,-8.45010273489059,0.14178058584786954,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.0500000000000007,accelerate,2.5,0.9114183842685879,0.9109680466841581,-23.524039310551878,-8.450299208520866,0.14191174772265996,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.0600000000000007,accelerate,2.5,0.9134386916310535,0.9124504336522954,-23.514908952414373,-8.45020012371683,0.14219917237114457,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.0700000000000007,accelerate,2.5,0.9205947704915305,0.9173370357558365,-23.505708777074595,-8.450036367237614,0.14253093094768637,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.0800000000000007,accelerate,2.5,0.9313281633976459,0.9257317123409221,-23.496400644924698,-8.449892144810585,0.14285851069875252,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.0900000000000007,accelerate,2.5,0.9621413125763044,0.9475774724821515,-23.486764509784184,-8.449628944185383,0.14276655047180128,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.1000000000000008,accelerate,2.5,0.9852348518424496,0.9701719000983304,-23.476886340391005,-8.449260254628175,0.14237435448466712,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.1100000000000008,accelerate,2.5,0.9836311728529396,0.978247463751096,-23.467033725972897,-8.448922570948334,0.14217169112361122,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.1200000000000008,accelerate,2.5,0.9810985495336811,0.979958115220647,-23.457214700653658,-8.448600283741664,0.1421643011586282,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.1300000000000008,accelerate,2.5,0.9806625961836923,0.9803808037984743,-23.447406113401662,-8.448293811421511,0.14230982527439195,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.1400000000000008,accelerate,2.5,0.9840642993247647,0.9825909011142485,-23.437566577631465,-8.448172050012356,0.14254708603754446,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.1500000000000008,accelerate,2.5,1.0123653754813104,1.0004555857344857,-23.427425621704764,-8.448205532851466,0.14237786869749672,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.1600000000000008,accelerate,2.5,1.0356310837308602,1.0215608845323105,-23.41704167610552,-8.44837086641421,0.14192520646248558,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.1700000000000008,accelerate,2.5,1.0315668673741212,1.0275644742373968,-23.406709169484223,-8.448532833175062,0.14172105994608214,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.1800000000000008,accelerate,2.5,1.0280644926939062,1.0278644853113024,-23.396421071097585,-8.448686890139063,0.14176280035751568,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.1900000000000008,accelerate,2.5,1.0274804573883023,1.0276340685575023,-23.386146758604763,-8.44882732617909,0.14201276012883274,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.2000000000000008,accelerate,2.5,1.0341114995677019,1.031520527163622,-23.37580940473072,-8.448931223240434,0.14234606910592765,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.2100000000000009,accelerate,2.5,1.0431221018495735,1.038481471975193,-23.36538372633931,-8.449025397971786,0.1427275450344095,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.2200000000000009,accelerate,2.5,1.078879490448031,1.0627202830588958,-23.354577629698177,-8.448968604127938,0.14260728667927103,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.2300000000000009,accelerate,2.5,1.103357109355588,1.0871023788369112,-23.343515599301963,-8.448764412823484,0.14214421684702844,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.2400000000000009,accelerate,2.5,1.1009020324826344,1.0953821710243452,-23.332489167237835,-8.448578942192023,0.1419038349436147,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.2500000000000009,accelerate,2.5,1.0968021564547592,1.0962341622825935,-23.32151326306404,-8.448388002320213,0.14189535441981843,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.260000000000001,accelerate,2.5,1.0943190965101495,1.095085122819127,-23.310569979829356,-8.448182397591705,0.14208865207489876,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.270000000000001,accelerate,2.5,1.0961793676338396,1.0957416697079545,-23.29961311458417,-8.447980828360658,0.14241371860318286,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.280000000000001,accelerate,2.5,1.1060348347326638,1.10191756872278,-23.28855673646866,-8.447785900841822,0.1427313356977138,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.290000000000001,accelerate,2.5,1.1157802080716193,1.1102351523320837,-23.277402385042755,-8.447593429691082,0.14305244103310594,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.300000000000001,accelerate,2.5,1.154509395544066,1.136799698259273,-23.26583298890849,-8.447412664647864,0.14278472199845238,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.310000000000001,accelerate,2.5,1.1842706945938457,1.1652822960600167,-23.253952617224197,-8.44725189815345,0.1421003913153942,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.320000000000001,accelerate,2.5,1.1773729306960634,1.1725366768416448,-23.24215549597313,-8.447095310227438,0.1416891511320356,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.330000000000001,accelerate,2.5,1.1692642233814539,1.1705732047655302,-23.230451226096548,-8.446940575863913,0.14157368735660786,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.340000000000001,accelerate,2.5,1.1633020887266137,1.1662105351421803,-23.218816366201132,-8.446781262663368,0.1417292152470598,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.350000000000001,accelerate,2.5,1.162599163226439,1.1640437119927354,-23.207195901685413,-8.446626721473642,0.14208379018808628,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.360000000000001,accelerate,2.5,1.170782235261756,1.168086825954148,-23.19549519531094,-8.446483257199809,0.1424895821904474,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.370000000000001,accelerate,2.5,1.1818717606630225,1.1763577867794726,-23.183683311141237,-8.44633041142958,0.14290112256768722,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
1.380000000000001,accelerate,2.5,1.2175267512840693,1.2010591654822307,-23.17148885785965,-8.446326025156592,0.14281325728078176,1.0,0.47326356,0.47326356,1.87803,0.010000000000000009
