t,phase,target,v_raw,v_filtered,x,y,z,u,torque_L,torque_R,u_motor,dt
0.0,accelerate,2.5,0.0,0.0,-24.0,-8.45,0.14903219044208527,0.0,0.0,0.0,0.0,0.0
0.05,accelerate,2.5,-0.011681110884347942,-0.007008666530608765,-24.000502514547186,-8.44944780001164,0.13960905225321749,0.1527691500918391,0.20425082053716076,0.20425082053716076,0.8105191291157173,0.05
0.1,accelerate,2.5,0.0031291249777634185,-0.0009259916255854551,-24.000401338816836,-8.449526793235506,0.1420198008572428,0.36634497239762986,0.2720654156356954,0.2720654156356954,1.0796246652210135,0.05
0.15000000000000002,accelerate,2.5,0.05374948708409388,0.031879295600222145,-23.99779061823413,-8.449540589806363,0.14485417490174077,0.6024731553824728,0.34704083629704274,0.34704083629704274,1.3771461757819157,0.05000000000000002
0.2,accelerate,2.5,0.08156864971408075,0.061692908068537305,-23.993617144787972,-8.449532729861668,0.14243265003848854,0.8576357380082266,0.4280600595323721,0.4280600595323721,1.6986510298903654,0.04999999999999999
0.25,accelerate,2.5,0.1289783812418595,0.10206419197253062,-23.987158812758373,-8.449537220197588,0.14237922795562705,1.0,0.47326356,0.47326356,1.87803,0.04999999999999999
0.3,accelerate,2.5,0.1995478634798509,0.1605543948769228,-23.977159097151983,-8.44952119650473,0.14192293446556398,1.0,0.47326356,0.47326356,1.87803,0.04999999999999999
0.35,accelerate,2.5,0.21841721714120935,0.19527208823549472,-23.96626285107613,-8.44950367037428,0.14269447889807008,1.0,0.47326356,0.47326356,1.87803,0.04999999999999999
0.39999999999999997,accelerate,2.5,0.2890206145519287,0.2515212040253551,-23.951766008912223,-8.449457184550967,0.1418976797671385,1.0,0.47326356,0.47326356,1.87803,0.04999999999999999
0.44999999999999996,accelerate,2.5,0.33046278103125126,0.2988861502288928,-23.935236089804874,-8.449650701839754,0.14205971586396526,1.0,0.47326356,0.47326356,1.87803,0.04999999999999999
0.49999999999999994,accelerate,2.5,0.36345916387740873,0.33762995841800236,-23.91707339051916,-8.449437867168472,0.14270191207500846,1.0,0.47326356,0.47326356,1.87803,0.04999999999999999
0.5499999999999999,accelerate,2.5,0.42527577954216633,0.3902174510925007,-23.895762632026134,-8.449672479880729,0.14199765376179124,1.0,0.47326356,0.47326356,1.87803,0.04999999999999999
0.6,accelerate,2.5,0.46006583287327846,0.4321264801609674,-23.872753619868778,-8.449579221514602,0.14236430058894428,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
0.65,accelerate,2.5,0.5047546743026052,0.47570339664595007,-23.84748939851438,-8.449598902356708,0.1423167660846425,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
0.7000000000000001,accelerate,2.5,0.5540461525902967,0.522709050212558,-23.819754824671,-8.449954808787144,0.1421157554180727,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
0.7500000000000001,accelerate,2.5,0.5851215605368106,0.5601565564071096,-23.79051493319701,-8.449766444208153,0.14317332754513096,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
0.8000000000000002,accelerate,2.5,0.6502800358880828,0.6142306440956935,-23.757923051031046,-8.449890828378086,0.1419107799051951,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
0.8500000000000002,accelerate,2.5,0.6818065379883629,0.654776180431295,-23.72381344511346,-8.449394948193502,0.1421854233253507,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
0.9000000000000002,accelerate,2.5,0.7210497611549679,0.6945403288654988,-23.68775429162286,-8.449237359405403,0.14290788752989533,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
0.9500000000000003,accelerate,2.5,0.7772032462469881,0.7441380792943924,-23.648831456775376,-8.44997956555078,0.14235212746501996,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.0000000000000002,accelerate,2.5,0.821460920888516,0.7905317842508666,-23.607710177874313,-8.44910477764615,0.1419952245083116,1.0,0.47326356,0.47326356,1.87803,0.04999999999999993
1.0500000000000003,accelerate,2.5,0.8596897959884131,0.8320265912933945,-23.56469014299465,-8.448996182680862,0.1420218847747525,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.1000000000000003,accelerate,2.5,0.8970920460775196,0.8710658641638696,-23.51981792387505,-8.449658789108351,0.14276117953918316,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.1500000000000004,accelerate,2.5,0.9558911847923127,0.9219610565409355,-23.47196000779805,-8.448063119865818,0.14223820417396132,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.2000000000000004,accelerate,2.5,0.9958727980457491,0.9663081014438237,-23.422107968017748,-8.449023596614586,0.14191212701527717,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.2500000000000004,accelerate,2.5,1.038273340151247,1.0094872446682777,-23.37015259695025,-8.448912598062371,0.1419507469570671,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.3000000000000005,accelerate,2.5,1.081093666218798,1.05245109759859,-23.31605384896078,-8.447972291587266,0.14197897745553414,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.3500000000000005,accelerate,2.5,1.117999238361589,1.0917799820563894,-23.260121073753737,-8.448999475928016,0.14259650680467484,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.4000000000000006,accelerate,2.5,1.1819895669971887,1.1459057330208688,-23.200945098619584,-8.44963698505772,0.14162638487917034,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.4500000000000006,accelerate,2.5,1.205200862012669,1.181482810415949,-23.140655106950803,-8.44963667138368,0.14226959248979063,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.5000000000000007,accelerate,2.5,1.2554751624715619,1.2258782216493167,-23.077827373775552,-8.44860567989328,0.14254499399044396,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.5500000000000007,accelerate,2.5,1.3085497244582334,1.2754811233346668,-23.012322151266975,-8.448929643183599,0.14197295988175154,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.6000000000000008,accelerate,2.5,1.3439068479534098,1.3165365581059127,-22.94507462584975,-8.44899932779413,0.14219504839154198,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.6500000000000008,accelerate,2.5,1.3847989945745347,1.3574940199870857,-22.875781709128944,-8.448188433516792,0.14262398285397937,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.7000000000000008,accelerate,2.5,1.4409956050940331,1.407594971051254,-22.803642841918315,-8.44847563444353,0.14196543938293518,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.7500000000000009,accelerate,2.5,1.4782863777980542,1.4500098150993341,-22.729669657649648,-8.447639469539313,0.14190819994310128,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.800000000000001,accelerate,2.5,1.5148617865721121,1.488920997983001,-22.653889791076033,-8.446133801063015,0.14266015399976711,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.850000000000001,accelerate,2.5,1.5684842384516753,1.5366589422642054,-22.575376281427506,-8.445786703440316,0.14241724488712654,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.900000000000001,accelerate,2.5,1.616018823294407,1.5842748708823264,-22.49449928314396,-8.444469776320727,0.14193784007418472,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.950000000000001,accelerate,2.5,1.6459161633529824,1.62125964636472,-22.412160618285387,-8.442869975599528,0.14264599804975764,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
2.000000000000001,accelerate,2.5,1.7006981264729595,1.6689227344296635,-22.327026610244502,-8.442394955528803,0.1423347156555338,1.0,0.47326356,0.47326356,1.87803,0.04999999999999982
2.0500000000000007,accelerate,2.5,1.7468418008856494,1.715674174303255,-22.239620169131186,-8.440230056428392,0.14190869962084154,1.0,0.47326356,0.47326356,1.87803,0.04999999999999982
2.1000000000000005,accelerate,2.5,1.7801570019152704,1.7543638708704643,-22.150576432514065,-8.43796578967968,0.14255265774489076,1.0,0.47326356,0.47326356,1.87803,0.04999999999999982
2.1500000000000004,accelerate,2.5,1.8292919051727212,1.7993206914518185,-22.05902357976789,-8.436657864536272,0.14249987845110892,1.0,0.47326356,0.47326356,1.87803,0.04999999999999982
2.2,accelerate,2.5,1.879838436717203,1.8476313386110492,-21.96495863600132,-8.434244862080185,0.14185514837566354,1.0,0.47326356,0.47326356,1.87803,0.04999999999999982
2.25,accelerate,2.5,1.9170520884208495,1.8892837884969294,-21.869047958474816,-8.432236237946041,0.14183249183497976,0.9966947418781553,0.4722140744411519,0.4722140744411519,1.8738653747664757,0.04999999999999982
2.3,accelerate,2.5,1.9499174012156568,1.9256639561281659,-21.771492639288944,-8.431116364924259,0.14291045953368106,0.9908689896322023,0.47036428158801685,0.47036428158801685,1.866524926936575,0.04999999999999982
2.3499999999999996,accelerate,2.5,2.0166765072143624,1.9802714867798836,-21.670547207993867,-8.429661397406395,0.14174523684086132,0.9694500661810446,0.4635633450138052,0.4635633450138052,1.839537083388116,0.04999999999999982
2.3999999999999995,accelerate,2.5,2.0444592332517635,2.0187841346630115,-21.568269422085834,-8.427532906395966,0.14203240416100815,0.944509388061711,0.45564418089735453,0.45564418089735453,1.808111828957756,0.04999999999999982
2.4499999999999993,accelerate,2.5,2.0800865353863625,2.055565575097022,-21.46422421753032,-8.424830544877903,0.14295082159893607,0.9165719285600817,0.44677347875639717,0.44677347875639717,1.7729106299857031,0.04999999999999982
2.499999999999999,accelerate,2.5,2.1350362078538905,2.103247954751143,-21.35735397554707,-8.423468291429526,0.14222235836081729,0.8775915595638507,0.4343964319927139,0.4343964319927139,1.7237953650504518,0.04999999999999982
