t,phase,target,v_raw,v_filtered,x,y,z,u,torque_L,torque_R,u_motor,dt
0.0,accelerate,2.5,0.0,0.0,-24.0,-8.45,0.14903219044208527,0.0,0.0,0.0,0.0,0.0
0.05,accelerate,2.5,-0.011677366182863325,-0.007006419709717995,-24.000502309966897,-8.449447593578414,0.1396090459653207,0.15277066669594036,0.20425130208929498,0.20425130208929498,0.8105210400368849,0.05
0.1,accelerate,2.5,0.0031633295064424057,-0.000904570180021755,-24.000399434074065,-8.449527021522972,0.1420197393041912,0.3663607237953976,0.2720704170195147,0.2720704170195147,1.0796445119822011,0.05
0.15000000000000002,accelerate,2.5,0.05379141321307264,0.03191301985583488,-23.997786636163788,-8.449539126777383,0.1448542412145429,0.6024684647979295,0.3470393469426386,0.3470393469426386,1.3771402656453913,0.05000000000000002
0.2,accelerate,2.5,0.08160934400799319,0.06173081434712987,-23.993611131352857,-8.449539509060367,0.14243262371492402,0.8576106906233767,0.4280521064867346,0.4280521064867346,1.6986194701854547,0.04999999999999999
0.25,accelerate,2.5,0.12911638803458522,0.10216215855960309,-23.987145687810127,-8.449528432061827,0.1423752010583498,1.0,0.47326356,0.47326356,1.87803,0.04999999999999999
0.3,accelerate,2.5,0.20032642107265952,0.16106071606743694,-23.977106366354644,-8.449523769693911,0.1419016189591562,1.0,0.47326356,0.47326356,1.87803,0.04999999999999999
0.35,accelerate,2.5,0.21898166447132147,0.19581328510976764,-23.96618497633189,-8.449458775803071,0.14273507055359014,1.0,0.47326356,0.47326356,1.87803,0.04999999999999999
0.39999999999999997,accelerate,2.5,0.2911998039190174,0.2530451963953175,-23.951576925131597,-8.449544683377997,0.14187942024277855,1.0,0.47326356,0.47326356,1.87803,0.04999999999999999
0.44999999999999996,accelerate,2.5,0.3315693581416052,0.3001596934430901,-23.934993421728425,-8.44964578014326,0.1420863530807624,1.0,0.47326356,0.47326356,1.87803,0.04999999999999999
0.49999999999999994,accelerate,2.5,0.3655228848724058,0.33937760830067953,-23.916726699502966,-8.449368225481674,0.1427132821270382,1.0,0.47326356,0.47326356,1.87803,0.04999999999999999
0.5499999999999999,accelerate,2.5,0.4274889813845749,0.3922444321510168,-23.895304659388433,-8.449664708989882,0.14198444183744968,1.0,0.47326356,0.47326356,1.87803,0.04999999999999999
0.6,accelerate,2.5,0.4608519515270842,0.43340894377665723,-23.8722583558581,-8.44951455666131,0.1424024579554541,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
0.65,accelerate,2.5,0.5059931832615507,0.4769594874675933,-23.846933241736732,-8.449521546276962,0.14239401092276338,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
0.7000000000000001,accelerate,2.5,0.5609687049551557,0.5273650179601308,-23.81883516130783,-8.4494682313265,0.14160401820578905,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
0.7500000000000001,accelerate,2.5,0.580650666405972,0.5593364070276354,-23.789842556943455,-8.449409623267073,0.14312661150192357,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
0.8000000000000002,accelerate,2.5,0.6497204854822598,0.61356685410041,-23.757292599927947,-8.449823359143675,0.14234665800509574,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
0.8500000000000002,accelerate,2.5,0.6872066798297,0.657750749537984,-23.72289678858591,-8.449162375838274,0.14224548713270604,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
0.9000000000000002,accelerate,2.5,0.7219580398869188,0.6962751237473448,-23.68678685079789,-8.44913487706385,0.14286933339529598,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
0.9500000000000003,accelerate,2.5,0.7792875021679776,0.7460825507997244,-23.64776169915812,-8.449876238600385,0.1423495654342391,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.0000000000000002,accelerate,2.5,0.8223578192412992,0.7918477118646693,-23.60659946127435,-8.449114285064294,0.14211626385001988,1.0,0.47326356,0.47326356,1.87803,0.04999999999999993
1.0500000000000003,accelerate,2.5,0.8597393398321547,0.8325826886451605,-23.563577283548142,-8.448792521101876,0.14220723489406312,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.1000000000000003,accelerate,2.5,0.9017711542498679,0.8740957680079848,-23.51845507822176,-8.449742445170344,0.14259020509976003,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.1500000000000004,accelerate,2.5,0.9574686257150897,0.9241194826322479,-23.470522744056964,-8.44865556917176,0.14209821632370265,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.2000000000000004,accelerate,2.5,0.9964104516636976,0.9674940640511177,-23.42065150635876,-8.448299208735898,0.141773796766757,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
1.2500000000000004,accelerate,2.5,1.025526638773311,1.0023136088844338,-23.369373901290267,-8.448714267626485,0.14307238566983133,1.0,0.47326356,0.47326356,1.87803,0.050000000000000044
